_Input;_Num;_pageUrl;_resultNumber;_Source;_widgetName;City;Company;Display Sheet ;Id;Industry;Metro;Rank (copy);State L;State S;Url;Workers (bin);Growth;Metric Calculation;Rank;Rev;Revenue;Revenue (copy);Workers;Workers (copy);Yrs On List
;3744;http://www.inc.com/inc5000list/json/inc5000_2014.json;3744;Inc5000 Company List;Inc5000 Company List;Alpharetta;Xpanxion;Company;24334;Software;Atlanta;01/01/3744;Georgia;GA;xpanxion;430;84,418;51993,023255814;3744;51993,023255814;22357000;22,36M;430;430;2
;1911;http://www.inc.com/inc5000list/json/inc5000_2014.json;1911;Inc5000 Company List;Inc5000 Company List;Lisle;Lextech Global Services;Company;23531;Software;Chicago;01/01/1911;Illinois;IL;lextech-global-services;40;214,5323;174111,111111111;1911;174111,111111111;7835000;7,84M;45;45;2
;1313;http://www.inc.com/inc5000list/json/inc5000_2014.json;1313;Inc5000 Company List;Inc5000 Company List;Chicago;Devbridge Group;Company;23549;Software;Chicago;01/01/1313;Illinois;IL;devbridge-group;70;327,6558;54480,519480519;1313;54480,519480519;4195000;4,20M;77;77;2
;2106;http://www.inc.com/inc5000list/json/inc5000_2014.json;2106;Inc5000 Company List;Inc5000 Company List;Chicago;Sphere Consulting;Company;23529;Software;Chicago;01/01/2106;Illinois;IL;sphere-consulting;100;189,907;73058,53;2106;73058,53;7305853;7,31M;100;100;2
;3706;http://www.inc.com/inc5000list/json/inc5000_2014.json;3706;Inc5000 Company List;Inc5000 Company List;Chicago;Strata Decision Technology;Company;24358;Software;Chicago;01/01/3706;Illinois;IL;strata-decision-technology;100;85,8834;209923,076923077;3706;209923,076923077;21832000;21,83M;104;104;2
;2051;http://www.inc.com/inc5000list/json/inc5000_2014.json;2051;Inc5000 Company List;Inc5000 Company List;Indianapolis;Formstack;Company;23534;Software;Indianapolis IN;01/01/2051;Indiana;IN;formstack;20;196,4164;128666,666666667;2051;128666,666666667;3474000;3,47M;27;27;2
;2673;http://www.inc.com/inc5000list/json/inc5000_2014.json;2673;Inc5000 Company List;Inc5000 Company List;Louisville;Kinetic;Company;24000;Software;Louisville/Jefferson KY-IN;01/01/2673;Kentucky;KY;kinetic;90;140,5517;39353,782608696;2673;39353,782608696;3620548;3,62M;92;92;2
;4813;http://www.inc.com/inc5000list/json/inc5000_2014.json;4813;Inc5000 Company List;Inc5000 Company List;Prairieville;InfiniEdge Software;Company;18647;Software;Baton Rouge LA;01/01/4813;Louisiana;LA;infiniedge-software;20;48,2959;108171,173913043;4813;108171,173913043;2487937;2,49M;23;23;2
;1286;http://www.inc.com/inc5000list/json/inc5000_2014.json;1286;Inc5000 Company List;Inc5000 Company List;Baltimore;Mindgrub;Company;23246;Software;Baltimore;01/01/1286;Maryland;MD;mindgrub;40;336,5541;86174,575;1286;86174,575;3446983;3,45M;40;40;2
;1844;http://www.inc.com/inc5000list/json/inc5000_2014.json;1844;Inc5000 Company List;Inc5000 Company List;Troy;PITSS America;Company;21431;Software;Detroit;01/01/1844;Michigan;MI;pitss-america;10;222,6422;182673,533333333;1844;182673,533333333;2740103;2,74M;15;15;2
;2711;http://www.inc.com/inc5000list/json/inc5000_2014.json;2711;Inc5000 Company List;Inc5000 Company List;Ashland;Linoma Software;Company;24187;Software;Omaha-Council Bluffs NE-IA;01/01/2711;Nebraska;NE;linoma-software;20;138,0577;244325;2711;244325;6108125;6,11M;25;25;2
;1973;http://www.inc.com/inc5000list/json/inc5000_2014.json;1973;Inc5000 Company List;Inc5000 Company List;Matawan;LiveLOOK;Company;23424;Software;New York City;01/01/1973;New Jersey;NJ;livelook;10;206,2094;249470,588235294;1973;249470,588235294;4241000;4,24M;17;17;2
;2121;http://www.inc.com/inc5000list/json/inc5000_2014.json;2121;Inc5000 Company List;Inc5000 Company List;Marlton;eMaint Enterprises;Company;23904;Software;Philadelphia;01/01/2121;New Jersey;NJ;emaint-enterprises;40;188,2167;191581,227272727;2121;191581,227272727;8429574;8,43M;44;44;2
;1287;http://www.inc.com/inc5000list/json/inc5000_2014.json;1287;Inc5000 Company List;Inc5000 Company List;Hamilton;Internet Creations;Company;23689;Software;Trenton-Ewing NJ;01/01/1287;New Jersey;NJ;internet-creations;20;336,025;122393,739130435;1287;122393,739130435;2815056;2,82M;23;23;2
;4867;http://www.inc.com/inc5000list/json/inc5000_2014.json;4867;Inc5000 Company List;Inc5000 Company List;New York;Edulence;Company;24418;Software;New York City;01/01/4867;New York;NY;edulence;10;46,8917;139596,111111111;4867;139596,111111111;2512730;2,51M;18;18;2
;2399;http://www.inc.com/inc5000list/json/inc5000_2014.json;2399;Inc5000 Company List;Inc5000 Company List;Brooklyn;Fuzz;Company;21665;Software;New York City;01/01/2399;New York;NY;fuzz;50;160,6025;126672,803921569;2399;126672,803921569;6460313;6,46M;51;51;2
;1967;http://www.inc.com/inc5000list/json/inc5000_2014.json;1967;Inc5000 Company List;Inc5000 Company List;New York;Clevertech;Company;21801;Software;New York City;01/01/1967;New York;NY;clevertech;50;206,8862;78207,277777778;1967;78207,277777778;4223193;4,22M;54;54;2
;2187;http://www.inc.com/inc5000list/json/inc5000_2014.json;2187;Inc5000 Company List;Inc5000 Company List;Durham;Percona;Company;23672;Software;Durham NC;01/01/2187;North Carolina;NC;percona;120;181,4127;105934,8;2187;105934,8;12712176;12,71M;120;120;2
;1025;http://www.inc.com/inc5000list/json/inc5000_2014.json;1025;Inc5000 Company List;Inc5000 Company List;Cary;Relias Learning;Company;24097;Software;Raleigh-Cary NC;01/01/1025;North Carolina;NC;relias-learning;280;434,8736;153375;1025;153375;42945000;42,95M;280;280;2
;1671;http://www.inc.com/inc5000list/json/inc5000_2014.json;1671;Inc5000 Company List;Inc5000 Company List;Lake Oswego;Succeed Management Solutions;Company;23870;Software;Portland OR;01/01/1671;Oregon;OR;succeed-management-solutions;30;252,1566;101652,114285714;1671;101652,114285714;3557824;3,56M;35;35;2
;4407;http://www.inc.com/inc5000list/json/inc5000_2014.json;4407;Inc5000 Company List;Inc5000 Company List;East Norriton;Expo Logic;Company;24360;Software;Philadelphia;01/01/4407;Pennsylvania;PA;expo-logic;20;61,2294;122504,25;4407;122504,25;2940102;2,94M;24;24;2
;1101;http://www.inc.com/inc5000list/json/inc5000_2014.json;1101;Inc5000 Company List;Inc5000 Company List;Wayne;ColdLight;Company;23330;Software;Philadelphia;01/01/1101;Pennsylvania;PA;coldlight;40;403,8462;140825;1101;140825;5633000;5,63M;40;40;2
;3928;http://www.inc.com/inc5000list/json/inc5000_2014.json;3928;Inc5000 Company List;Inc5000 Company List;San Juan;Wovenware;Company;23874;Software;San Juan-Caguas-Guaynabo PR;01/01/3928;Puerto Rico;PR;wovenware;30;77,2247;67537,580645161;3928;67537,580645161;2093665;2,09M;31;31;2
;1224;http://www.inc.com/inc5000list/json/inc5000_2014.json;1224;Inc5000 Company List;Inc5000 Company List;Providence;MojoTech;Company;23250;Software;Providence-New Bedford-Fall River RI-MA;01/01/1224;Rhode Island;RI;mojotech;30;356,838;111590,35483871;1224;111590,35483871;3459301;3,46M;31;31;2
;4582;http://www.inc.com/inc5000list/json/inc5000_2014.json;4582;Inc5000 Company List;Inc5000 Company List;Columbia;Softdocs;Company;24455;Software;Columbia SC;01/01/4582;South Carolina;SC;softdocs;70;55,4081;76443,638888889;4582;76443,638888889;5503942;5,50M;72;72;2
;2631;http://www.inc.com/inc5000list/json/inc5000_2014.json;2631;Inc5000 Company List;Inc5000 Company List;Franklin;Rustici Software;Company;24021;Software;Nashville;01/01/2631;Tennessee;TN;rustici-software;20;142,7818;198763,5;2631;198763,5;4770324;4,77M;24;24;2
;1585;http://www.inc.com/inc5000list/json/inc5000_2014.json;1585;Inc5000 Company List;Inc5000 Company List;Austin;Square Root;Company;23239;Software;Austin;01/01/1585;Texas;TX;square-root;20;268,4249;270410,115384615;1585;270410,115384615;7030663;7,03M;26;26;2
;2254;http://www.inc.com/inc5000list/json/inc5000_2014.json;2254;Inc5000 Company List;Inc5000 Company List;Austin;ESO Solutions;Company;24031;Software;Austin;01/01/2254;Texas;TX;eso-solutions;50;173,4856;105283,576923077;2254;105283,576923077;5474746;5,47M;52;52;2
;2740;http://www.inc.com/inc5000list/json/inc5000_2014.json;2740;Inc5000 Company List;Inc5000 Company List;Austin;Bridge360;Company;23664;Software;Austin;01/01/2740;Texas;TX;bridge360;50;136,3171;104069,448275862;2740;104069,448275862;6036028;6,04M;58;58;2
;1667;http://www.inc.com/inc5000list/json/inc5000_2014.json;1667;Inc5000 Company List;Inc5000 Company List;Austin;Growth Acceleration Partners;Company;23408;Software;Austin;01/01/1667;Texas;TX;growth-acceleration-partners;160;252,8518;57476,005952381;1667;57476,005952381;9655969;9,66M;168;168;2
;2057;http://www.inc.com/inc5000list/json/inc5000_2014.json;2057;Inc5000 Company List;Inc5000 Company List;Dallas;OrgSync;Company;23497;Software;Dallas;01/01/2057;Texas;TX;orgsync;40;195,6911;65530,869565217;2057;65530,869565217;3014420;3,01M;46;46;2
;2072;http://www.inc.com/inc5000list/json/inc5000_2014.json;2072;Inc5000 Company List;Inc5000 Company List;Houston;ABIS;Company;23914;Software;Houston;01/01/2072;Texas;TX;abis;0;194,08;249582,444444444;2072;249582,444444444;2246242;2,25M;9;9;2
;3743;http://www.inc.com/inc5000list/json/inc5000_2014.json;3743;Inc5000 Company List;Inc5000 Company List;Lehi;eFileCabinet;Company;24207;Software;Provo-Orem UT;01/01/3743;Utah;UT;efilecabinet;30;84,4648;109756,125;3743;109756,125;3512196;3,51M;32;32;2
;1057;http://www.inc.com/inc5000list/json/inc5000_2014.json;1057;Inc5000 Company List;Inc5000 Company List;Reston;Mobomo;Company;23003;Software;Washington DC;01/01/1057;Virginia;VA;mobomo;50;421,2347;80002,64;1057;80002,64;4000132;4,00M;50;50;2
;2497;http://www.inc.com/inc5000list/json/inc5000_2014.json;2497;Inc5000 Company List;Inc5000 Company List;Reston;ControlCase;Company;23913;Software;Washington DC;01/01/2497;Virginia;VA;controlcase;120;152,1954;61825,015748031;2497;61825,015748031;7851777;7,85M;127;127;2
;1782;http://www.inc.com/inc5000list/json/inc5000_2014.json;1782;Inc5000 Company List;Inc5000 Company List;Irvine;Horizon Communications Technologies;Company;24198;Telecommunications;Los Angeles;01/01/1782;California;CA;horizon-communications-technologies;70;232,7018;185804,222222222;1782;185804,222222222;13377904;13,38M;72;72;2
;4613;http://www.inc.com/inc5000list/json/inc5000_2014.json;4613;Inc5000 Company List;Inc5000 Company List;Orange;CIK Power Distributors;Company;24107;Telecommunications;Los Angeles;01/01/4613;California;CA;cik-power-distributors;80;54,4372;208161,279069767;4613;208161,279069767;17901870;17,90M;86;86;2
;1886;http://www.inc.com/inc5000list/json/inc5000_2014.json;1886;Inc5000 Company List;Inc5000 Company List;Santa Barbara;Data Hardware Depot;Company;23978;Telecommunications;Santa Barbara-Santa Maria-Goleta CA;01/01/1886;California;CA;data-hardware-depot;20;217,8604;739911,904761905;1886;739911,904761905;15538150;15,54M;21;21;2
;4531;http://www.inc.com/inc5000list/json/inc5000_2014.json;4531;Inc5000 Company List;Inc5000 Company List;Golden;Centerline Solutions;Company;24377;Telecommunications;Boulder CO;01/01/4531;Colorado;CO;centerline-solutions;140;56,9307;121867,785234899;4531;121867,785234899;18158300;18,16M;149;149;2
;2129;http://www.inc.com/inc5000list/json/inc5000_2014.json;2129;Inc5000 Company List;Inc5000 Company List;Danbury;HPC Wireless Services;Company;17505;Telecommunications;Bridgeport-Stamford-Norwalk CT;01/01/2129;Connecticut;CT;hpc-wireless-services;50;187,5894;232147,327272727;2129;232147,327272727;12768103;12,77M;55;55;2
;2079;http://www.inc.com/inc5000list/json/inc5000_2014.json;2079;Inc5000 Company List;Inc5000 Company List;Coral Springs;Prestige Wholesale;Company;22577;Telecommunications;Miami;01/01/2079;Florida;FL;prestige-wholesale;10;192,8154;249085,647058824;2079;249085,647058824;4234456;4,23M;17;17;2
;1657;http://www.inc.com/inc5000list/json/inc5000_2014.json;1657;Inc5000 Company List;Inc5000 Company List;Roswell;AmeriMex Communications;Company;10663;Telecommunications;Atlanta;01/01/1657;Georgia;GA;amerimex-communications;30;255,1577;924931,533333333;1657;924931,533333333;27747946;27,75M;30;30;2
;4941;http://www.inc.com/inc5000list/json/inc5000_2014.json;4941;Inc5000 Company List;Inc5000 Company List;Buford;The ComTran Group;Company;24312;Telecommunications;Atlanta;01/01/4941;Georgia;GA;the-comtran-group;80;44,3259;182678,694117647;4941;182678,694117647;15527689;15,53M;85;85;2
;2190;http://www.inc.com/inc5000list/json/inc5000_2014.json;2190;Inc5000 Company List;Inc5000 Company List;Kennesaw;McNeal Professional Services;Company;5659;Telecommunications;Atlanta;01/01/2190;Georgia;GA;mcneal-professional-services;140;180,8138;80858,439716312;2190;80858,439716312;11401040;11,40M;141;141;2
;2219;http://www.inc.com/inc5000list/json/inc5000_2014.json;2219;Inc5000 Company List;Inc5000 Company List;Duluth;Connectivity Wireless Solutions;Company;23438;Telecommunications;Atlanta;01/01/2219;Georgia;GA;connectivity-wireless-solutions;140;176,8376;253495,275167785;2219;253495,275167785;37770796;37,77M;149;149;2
;4053;http://www.inc.com/inc5000list/json/inc5000_2014.json;4053;Inc5000 Company List;Inc5000 Company List;West Des Moines;Caleris;Company;20840;Telecommunications;Des Moines-West Des Moines IA;01/01/4053;Iowa;IA;caleris;330;73,0682;43237,513595166;4053;43237,513595166;14311617;14,31M;331;331;2
;1195;http://www.inc.com/inc5000list/json/inc5000_2014.json;1195;Inc5000 Company List;Inc5000 Company List;Quincy;SoundConnect;Company;23388;Telecommunications;Boston;01/01/1195;Massachusetts;MA;soundconnect;0;367,5749;358772,333333333;1195;358772,333333333;3228951;3,23M;9;9;2
;2246;http://www.inc.com/inc5000list/json/inc5000_2014.json;2246;Inc5000 Company List;Inc5000 Company List;Danvers;Wireless Analytics;Company;23879;Telecommunications;Boston;01/01/2246;Massachusetts;MA;wireless-analytics;30;173,9899;86565,3125;2246;86565,3125;2770090;2,77M;32;32;2
;4290;http://www.inc.com/inc5000list/json/inc5000_2014.json;4290;Inc5000 Company List;Inc5000 Company List;Columbia;Bluebird Network;Company;24297;Telecommunications;Columbia MO;01/01/4290;Missouri;MO;bluebird-network;50;64,9866;551533,339622642;4290;551533,339622642;29231267;29,23M;53;53;2
;1532;http://www.inc.com/inc5000list/json/inc5000_2014.json;1532;Inc5000 Company List;Inc5000 Company List;Latham;Integra Networks;Company;23242;Telecommunications;Albany-Schenectady-Troy NY;01/01/1532;New York;NY;integra-networks;30;278,965;582811,692307692;1532;582811,692307692;22729656;22,73M;39;39;2
;1310;http://www.inc.com/inc5000list/json/inc5000_2014.json;1310;Inc5000 Company List;Inc5000 Company List;New York;MASS Communications;Company;23227;Telecommunications;New York City;01/01/1310;New York;NY;mass-communications;30;329,5362;380809,117647059;1310;380809,117647059;12947510;12,95M;34;34;2
;3389;http://www.inc.com/inc5000list/json/inc5000_2014.json;3389;Inc5000 Company List;Inc5000 Company List;Maineville;Schooley Mitchell;Company;24175;Telecommunications;Cincinnati;01/01/3389;Ohio;OH;schooley-mitchell;10;98,9089;197125,545454545;3389;197125,545454545;2168381;2,17M;11;11;2
;3845;http://www.inc.com/inc5000list/json/inc5000_2014.json;3845;Inc5000 Company List;Inc5000 Company List;Cleveland;The T1 Company;Company;24471;Telecommunications;Cleveland;01/01/3845;Ohio;OH;the-t1-company;10;80,2255;276936,230769231;3845;276936,230769231;3600171;3,60M;13;13;2
;2340;http://www.inc.com/inc5000list/json/inc5000_2014.json;2340;Inc5000 Company List;Inc5000 Company List;Frisco;Tango Networks;Company;23413;Telecommunications;Dallas;01/01/2340;Texas;TX;tango-networks;30;166,0777;57383,487179487;2340;57383,487179487;2237956;2,24M;39;39;2
;3348;http://www.inc.com/inc5000list/json/inc5000_2014.json;3348;Inc5000 Company List;Inc5000 Company List;Carrollton;c2mTech;Company;18510;Telecommunications;Dallas;01/01/3348;Texas;TX;c2mtech;40;100,273;181110,723404255;3348;181110,723404255;8512204;8,51M;47;47;2
;2411;http://www.inc.com/inc5000list/json/inc5000_2014.json;2411;Inc5000 Company List;Inc5000 Company List;Carrollton;UNSI;Company;24567;Telecommunications;Dallas;01/01/2411;Texas;TX;unsi;150;159,4854;331466,666666667;2411;331466,666666667;49720000;49,72M;150;150;2
;3395;http://www.inc.com/inc5000list/json/inc5000_2014.json;3395;Inc5000 Company List;Inc5000 Company List;San Antonio;Genesis-ATC;Company;24086;Telecommunications;San Antonio TX;01/01/3395;Texas;TX;genesis-atc;230;98,5878;3979351,9958159;3395;3979351,9958159;951065127;951,07M;239;239;2
;4272;http://www.inc.com/inc5000list/json/inc5000_2014.json;4272;Inc5000 Company List;Inc5000 Company List;West Hollywood;London Guest Suites;Company;24116;Travel & Hospitality;Los Angeles;01/01/4272;California;CA;london-guest-suites;0;65,6429;549832;4272;549832;3298992;3,30M;6;6;2
;1993;http://www.inc.com/inc5000list/json/inc5000_2014.json;1993;Inc5000 Company List;Inc5000 Company List;San Diego;J Public Relations;Company;23660;Travel & Hospitality;San Diego;01/01/1993;California;CA;j-public-relations;20;204,5134;114671,137931034;1993;114671,137931034;3325463;3,33M;29;29;2
;4396;http://www.inc.com/inc5000list/json/inc5000_2014.json;4396;Inc5000 Company List;Inc5000 Company List;San Diego;Access Destination Services;Company;24051;Travel & Hospitality;San Diego;01/01/4396;California;CA;access-destination-services;690;61,5198;91667,495677233;4396;91667,495677233;63617242;63,62M;694;694;2
;2177;http://www.inc.com/inc5000list/json/inc5000_2014.json;2177;Inc5000 Company List;Inc5000 Company List;Greenwood Village;Richfield Hospitality;Company;22818;Travel & Hospitality;Denver;01/01/2177;Colorado;CO;richfield-hospitality;2140;182,3781;5897,172638436;2177;5897,172638436;12673024;12,67M;2149;2149;2
;2105;http://www.inc.com/inc5000list/json/inc5000_2014.json;2105;Inc5000 Company List;Inc5000 Company List;Miami Beach;305 Degrees;Company;23187;Travel & Hospitality;Miami;01/01/2105;Florida;FL;305-degrees;0;189,9428;2613495,25;2105;2613495,25;10453981;10,45M;4;4;2
;2913;http://www.inc.com/inc5000list/json/inc5000_2014.json;2913;Inc5000 Company List;Inc5000 Company List;Boca Raton;A1A Airport & Limousine Service;Company;24301;Travel & Hospitality;Miami;01/01/2913;Florida;FL;a1a-airport-limousine-service;10;124,7984;261726,692307692;2913;261726,692307692;3402447;3,40M;13;13;2
;4480;http://www.inc.com/inc5000list/json/inc5000_2014.json;4480;Inc5000 Company List;Inc5000 Company List;Coral Springs;Cruise Planners;Company;24496;Travel & Hospitality;Miami;01/01/4480;Florida;FL;cruise-planners;40;58,425;665105,224489796;4480;665105,224489796;32590156;32,59M;49;49;2
;3924;http://www.inc.com/inc5000list/json/inc5000_2014.json;3924;Inc5000 Company List;Inc5000 Company List;St. Petersburg;Squaremouth;Company;23937;Travel & Hospitality;Tampa;01/01/3924;Florida;FL;squaremouth;10;77,4881;189507,5;3924;189507,5;3411135;3,41M;18;18;2
;3270;http://www.inc.com/inc5000list/json/inc5000_2014.json;3270;Inc5000 Company List;Inc5000 Company List;Quincy;Magellan Jets;Company;23691;Travel & Hospitality;Boston;01/01/3270;Massachusetts;MA;magellan-jets;10;104,6794;1114846,15384615;3270;1114846,15384615;14493000;14,49M;13;13;2
